Epoch,Training Loss,Training Gradient Norm,Training Time (s),Test Loss,Test Gradient Norm,Test Accuracy
1,0.6895876526832581,0.1715875801574664,0.08197307586669922,0.6919919848442078,0.22896057147970902,0.5400000214576721
2,0.6825773268938065,0.15730098829730235,0.025826692581176758,0.6889204978942871,0.22085117483256475,0.5649999976158142
3,0.6777382344007492,0.14459039707624996,0.011234045028686523,0.6864291429519653,0.2143662113448786,0.574999988079071
4,0.6765116304159164,0.13667573565084204,0.011792898178100586,0.6850029230117798,0.21077254175919924,0.5849999785423279
5,0.6673337668180466,0.12660975577614667,0.01418304443359375,0.6836036443710327,0.2068383776042038,0.5849999785423279
6,0.6718629151582718,0.12264461664060798,0.012845993041992188,0.6830708384513855,0.20555110192510237,0.5849999785423279
7,0.675541490316391,0.12050840703400822,0.010866880416870117,0.6827746033668518,0.2049445410971817,0.5849999785423279
8,0.6554794460535049,0.11374555533075394,0.011497974395751953,0.6823301911354065,0.20370482596509398,0.5849999785423279
9,0.6640132516622543,0.11186183950757057,0.010145187377929688,0.6823122501373291,0.20372278960448226,0.5849999785423279
10,0.6622188985347748,0.11068201229069706,0.013387918472290039,0.6823545694351196,0.20392787782629399,0.5849999785423279
11,0.6644367128610611,0.11016190210127773,0.012336969375610352,0.6823618412017822,0.2040916589606445,0.5849999785423279
12,0.656852975487709,0.10929519676479298,0.011839866638183594,0.6824997067451477,0.20476031424822896,0.5849999785423279
13,0.6782951951026917,0.1099971828897636,0.013058900833129883,0.6823078989982605,0.2040943612159376,0.5849999785423279
14,0.6670199781656265,0.11007751784434192,0.012079000473022461,0.6821703910827637,0.20399955922554866,0.5849999785423279
15,0.6608319729566574,0.10939721726206651,0.012536287307739258,0.6823169589042664,0.20438892036396414,0.5849999785423279
16,0.6552861630916595,0.10884126245172936,0.015320062637329102,0.6825088262557983,0.20522658278683448,0.5849999785423279
17,0.6675132662057877,0.10888082949208856,0.024446964263916016,0.6823621988296509,0.20486085007283866,0.5849999785423279
18,0.6637997329235077,0.10881652054322251,0.015368938446044922,0.6822504997253418,0.2048477906947737,0.5849999785423279
19,0.6543150693178177,0.10861972113046683,0.013703107833862305,0.6824781894683838,0.2056225128072914,0.5849999785423279
20,0.6453592777252197,0.10908585695117319,0.012324094772338867,0.6829022765159607,0.207240094691882,0.5849999785423279
21,0.651312530040741,0.1096409922033607,0.01748204231262207,0.6831005811691284,0.208241253129788,0.5849999785423279
22,0.6539811342954636,0.10997539423844459,0.014715194702148438,0.683213472366333,0.20875900894821234,0.5849999785423279
23,0.6529298424720764,0.11029745567611796,0.013222932815551758,0.6832613348960876,0.20923944109721096,0.5849999785423279
24,0.6583910286426544,0.1098833995833966,0.015998125076293945,0.682961106300354,0.20873623826584364,0.5849999785423279
25,0.6757548153400421,0.10844120071685034,0.012308120727539062,0.6820591688156128,0.2063611822079017,0.5849999785423279
26,0.6642591059207916,0.10819681250535894,0.011686086654663086,0.6817085146903992,0.2056728154545278,0.5849999785423279
27,0.660770371556282,0.10810902741148375,0.011207103729248047,0.6816325187683105,0.20548954718858775,0.5849999785423279
28,0.6507696509361267,0.10819849648543725,0.012030839920043945,0.681853175163269,0.20619759264788978,0.5849999785423279
29,0.6603957265615463,0.10806780325368892,0.010824918746948242,0.6817401051521301,0.20591948099300003,0.5849999785423279
30,0.6568057239055634,0.10802066799131561,0.02160191535949707,0.681749701499939,0.206005684661033,0.5849999785423279
31,0.6569387465715408,0.10791876863625094,0.019110918045043945,0.6816656589508057,0.20579552974811474,0.5849999785423279
32,0.6561574637889862,0.10787931611305997,0.016969919204711914,0.6816518902778625,0.20590918252897214,0.5849999785423279
33,0.6639800518751144,0.1077528705571187,0.014858007431030273,0.6813033223152161,0.20516528692668673,0.5849999785423279
34,0.6622329950332642,0.10780071707342458,0.01921987533569336,0.6809936761856079,0.20466324680325243,0.5849999785423279
