Epoch,Training Loss,Training Gradient Norm,Training Time (s),Test Loss,Test Gradient Norm,Test Accuracy
1,0.683694772720337,0.11367089535874006,0.0961310863494873,0.6654848456382751,0.23150776771126724,0.6449999809265137
2,0.67112548828125,0.10849214633548977,0.043788909912109375,0.6605387926101685,0.2219868760616998,0.6449999809265137
3,0.6627110624313355,0.10751631986042791,0.05953407287597656,0.6594047546386719,0.22221744588887687,0.6449999809265137
4,0.6553683280944824,0.10554925764470206,0.04305720329284668,0.6559315323829651,0.2167923025085519,0.6449999809265137
5,0.647583680152893,0.1047589133370689,0.04888606071472168,0.6557366251945496,0.219207791819697,0.6449999809265137
6,0.6404427433013916,0.1034850442753508,0.04582023620605469,0.6540417671203613,0.21760915206457854,0.6449999809265137
7,0.6331984257698059,0.10249545256495127,0.04471015930175781,0.6528999209403992,0.21781239571102884,0.6449999809265137
8,0.6262668824195862,0.10132795246615843,0.07753300666809082,0.6510772705078125,0.21555172257862873,0.6449999809265137
9,0.6198869347572327,0.10034906806895105,0.07229995727539062,0.6504138112068176,0.2167513467917405,0.6449999809265137
10,0.6129418659210205,0.09923035697687081,0.0894782543182373,0.6490193009376526,0.2159884749272526,0.6449999809265137
11,0.6051792049407959,0.09864073484195612,0.04145312309265137,0.6488422155380249,0.2183401088289939,0.6449999809265137
12,0.5991996359825135,0.09756765480719143,0.0538640022277832,0.6475773453712463,0.2174796939094976,0.6449999809265137
13,0.5930894184112548,0.09688209030034518,0.05240607261657715,0.6469243764877319,0.2184831557607908,0.6449999809265137
14,0.5866939830780029,0.09551139677789142,0.049764156341552734,0.645050048828125,0.21601463776498128,0.6449999809265137
15,0.5806397080421448,0.09450060950290297,0.06447100639343262,0.6435824036598206,0.21487983731308083,0.6449999809265137
16,0.5745119857788086,0.09420782499227226,0.08052206039428711,0.6439241170883179,0.21808624537118135,0.6449999809265137
17,0.5687722253799439,0.09373651834208746,0.05498003959655762,0.6435098052024841,0.21920201521869717,0.6499999761581421
18,0.5635240483283996,0.09186759114278645,0.08645296096801758,0.6396925449371338,0.21163207592724856,0.6449999809265137
19,0.5575592291355133,0.09096754684654404,0.07575511932373047,0.6398446559906006,0.21412961017025503,0.6499999761581421
20,0.551831169128418,0.09051256846972139,0.05864596366882324,0.6397668719291687,0.21615465611768572,0.6549999713897705
21,0.54700119972229,0.08999669614659563,0.04667997360229492,0.6392066478729248,0.21714554792787724,0.6600000262260437
22,0.5417740070819854,0.08956818518289135,0.07181191444396973,0.6387378573417664,0.21811458204898218,0.6650000214576721
23,0.5367411088943481,0.08793267016587174,0.04376673698425293,0.6367396712303162,0.21476713081160365,0.6650000214576721
24,0.5320882761478424,0.08688248895528919,0.03692793846130371,0.6349419355392456,0.21177945126737902,0.6650000214576721
25,0.5262491989135742,0.08689965677036286,0.04050588607788086,0.6359477639198303,0.21659401232034947,0.6650000214576721
26,0.5214823830127716,0.08755087288049988,0.036579132080078125,0.6365079283714294,0.21992771703863992,0.6700000166893005
27,0.5170841121673584,0.08530502774434794,0.03660917282104492,0.6341712474822998,0.21581774798477746,0.6650000214576721
28,0.5123195564746856,0.0839744356431421,0.03426194190979004,0.6323202252388,0.21234752506094848,0.6650000214576721
29,0.5077562355995178,0.08391661589300195,0.03472471237182617,0.6326748132705688,0.21541542559203716,0.6700000166893005
30,0.5035976505279541,0.08346992868248995,0.0352320671081543,0.6323976516723633,0.21605337111805517,0.675000011920929
31,0.49984914422035215,0.08207363042959025,0.03702998161315918,0.6307384371757507,0.2133797336076729,0.6700000166893005
32,0.49478671193122864,0.08235691784511487,0.03243589401245117,0.6314064264297485,0.2164949533274234,0.6700000166893005
33,0.49072089552879333,0.0810737809526215,0.030871152877807617,0.6300157904624939,0.21435699470988215,0.675000011920929
34,0.486557195186615,0.08032492894581238,0.030684947967529297,0.6291311383247375,0.21371013984311232,0.675000011920929
35,0.4824285900592804,0.08002388835941451,0.03108811378479004,0.6289328932762146,0.21466702297476123,0.675000011920929
36,0.4787403404712677,0.07937273230301285,0.03146004676818848,0.6283761262893677,0.21452632304364114,0.6700000166893005
37,0.4748245644569397,0.07825545388367862,0.03104996681213379,0.6268943548202515,0.2124073261255813,0.675000011920929
38,0.4708247661590576,0.07797593317099161,0.03120112419128418,0.6266939640045166,0.2136094199442202,0.675000011920929
39,0.4669727885723114,0.07711493927213829,0.033071041107177734,0.6257839798927307,0.2123988822122042,0.6700000166893005
40,0.4636045610904694,0.07647154699203378,0.03512382507324219,0.6250566244125366,0.21203748242088827,0.675000011920929
41,0.4595631754398346,0.07659008060128975,0.03646683692932129,0.6254196763038635,0.21425771089634063,0.6899999976158142
42,0.4560888159275055,0.07557729487116639,0.03470587730407715,0.6242109537124634,0.21264657112950594,0.6800000071525574
43,0.4525964343547821,0.07483318461972432,0.03129100799560547,0.6234140992164612,0.2116838651671824,0.6850000023841858
44,0.44961806893348694,0.07413393999848068,0.03144979476928711,0.622664213180542,0.21097820719281882,0.6850000023841858
45,0.44557944774627684,0.07430270165896512,0.031139135360717773,0.6231440901756287,0.21343381500184522,0.6949999928474426
46,0.44260895133018496,0.0738632578880774,0.03116893768310547,0.6229134798049927,0.21357154164644995,0.699999988079071
47,0.4393273484706879,0.0730647753739537,0.030881881713867188,0.6221286654472351,0.2126180787287118,0.6949999928474426
48,0.4359037721157074,0.07290680272620417,0.030996084213256836,0.6220300793647766,0.21348193160485462,0.7099999785423279
49,0.43321852684020995,0.0721872296841775,0.03130292892456055,0.6211045980453491,0.21271888426556243,0.7049999833106995
50,0.429534854888916,0.07240189774741,0.03450608253479004,0.6213129162788391,0.2143369081896162,0.7049999833106995
51,0.42684834480285644,0.07153621902406371,0.031785011291503906,0.6205341219902039,0.21325433314546474,0.7099999785423279
52,0.4237917983531952,0.07061158174874495,0.03127908706665039,0.619687020778656,0.2118022790741758,0.7099999785423279
53,0.42074991822242735,0.0717727288148783,0.031404972076416016,0.6207578778266907,0.21552233559185596,0.7049999833106995
54,0.4181231701374054,0.07137833940350245,0.031586647033691406,0.6203680634498596,0.2155067280732955,0.7099999785423279
55,0.4154102063179016,0.06930996587995464,0.0314786434173584,0.6185793280601501,0.2116238131003086,0.7149999737739563
56,0.41241745591163637,0.06874561060757284,0.031333208084106445,0.6180349588394165,0.21108891869528368,0.7149999737739563
57,0.4097794830799103,0.06811909909797338,0.03043818473815918,0.6173491477966309,0.21025564112934433,0.7149999737739563
58,0.40678547739982607,0.06922375011630505,0.03057098388671875,0.6184487342834473,0.21417645306626013,0.7049999833106995
59,0.4044825232028961,0.0676152250805695,0.03153276443481445,0.6170239448547363,0.21122033066449394,0.7149999737739563
60,0.40157398223876956,0.06777756356558146,0.034288883209228516,0.6172736287117004,0.21261892181174022,0.7049999833106995
61,0.399168643951416,0.06747258302776159,0.031194210052490234,0.6169481873512268,0.21272733441034197,0.699999988079071
62,0.3966732335090637,0.06702326978266018,0.0317540168762207,0.6166076064109802,0.21251935831238794,0.699999988079071
63,0.39431912302970884,0.06607799806013134,0.03122115135192871,0.6157737374305725,0.21096887411083814,0.7049999833106995
64,0.3918308615684509,0.06574329182037437,0.03075098991394043,0.6154462695121765,0.2109832562979127,0.7049999833106995
65,0.3894150340557098,0.06625391614193522,0.03074502944946289,0.6160629987716675,0.21306568815142243,0.699999988079071
66,0.38722952008247374,0.06491275523332497,0.031193256378173828,0.6148184537887573,0.2105747262663051,0.699999988079071
67,0.38487364292144777,0.06490382542641604,0.030816078186035156,0.6149044632911682,0.211482641307251,0.7099999785423279
68,0.38268963098526,0.06494758432613573,0.0307157039642334,0.6150017380714417,0.21235904164269104,0.699999988079071
69,0.38024975180625914,0.06420869665404462,0.030163288116455078,0.6142740845680237,0.21134883405844224,0.699999988079071
70,0.3780214214324951,0.06408778959237302,0.03213214874267578,0.6142305135726929,0.21183009372530892,0.699999988079071
71,0.37595311999320985,0.06313885685158867,0.032148122787475586,0.6132519841194153,0.21013935068393216,0.699999988079071
72,0.37365195870399476,0.06336194824943646,0.03162407875061035,0.6136090755462646,0.21153148128977386,0.6899999976158142
73,0.37148011684417725,0.06269190420329851,0.03151416778564453,0.6129869818687439,0.2106327751238033,0.6949999928474426
74,0.36929637312889096,0.06202420521561997,0.03201794624328613,0.6123262643814087,0.20958321449773276,0.6949999928474426
75,0.3671448647975922,0.062048137373773196,0.031100988388061523,0.6125116944313049,0.2105353280196902,0.6850000023841858
76,0.3652806568145752,0.061887558146859506,0.03157186508178711,0.6123881340026855,0.21091744745741037,0.6850000023841858
77,0.36314605474472045,0.06079402512563514,0.031423091888427734,0.6113405823707581,0.20858094086473614,0.6949999928474426
78,0.3611231231689453,0.060320026545393174,0.031106233596801758,0.6107243895530701,0.20783386771229626,0.6949999928474426
79,0.3591163229942322,0.060476560183016635,0.03174591064453125,0.6110830903053284,0.20944648319833617,0.6850000023841858
80,0.35698612213134767,0.06038635446421982,0.033746957778930664,0.6110597252845764,0.20998018001389332,0.6899999976158142
81,0.3551339566707611,0.06037319409520752,0.031707048416137695,0.6110888123512268,0.21062113149126288,0.6899999976158142
82,0.3532491445541382,0.059397116477362184,0.03154301643371582,0.6101886034011841,0.20871863196524937,0.6850000023841858
83,0.3513377559185028,0.058817708989071474,0.031477928161621094,0.6096416711807251,0.2076482465514415,0.6850000023841858
84,0.3493978488445282,0.058943478013358905,0.03134012222290039,0.6100343465805054,0.2090318539943681,0.6850000023841858
85,0.3475698685646057,0.05882462166396597,0.030927181243896484,0.6099780201911926,0.20942027146053666,0.6899999976158142
86,0.3458317792415619,0.05812623500115448,0.03132009506225586,0.6093059778213501,0.20809795597880434,0.6850000023841858
87,0.34398296117782595,0.058000424839604284,0.03131389617919922,0.6092881560325623,0.20854440381985212,0.6899999976158142
88,0.3421129584312439,0.05809441432963684,0.03131818771362305,0.6094321608543396,0.20945355088427434,0.6850000023841858
89,0.340553423166275,0.057461067648702534,0.030905961990356445,0.6087912917137146,0.20835269344487004,0.6899999976158142
90,0.3387517249584198,0.05769076454673176,0.03341794013977051,0.6090940833091736,0.20968865435388645,0.6850000023841858
91,0.3368876624107361,0.05767943911366472,0.032618045806884766,0.609200656414032,0.21021538891679464,0.6800000071525574
92,0.33541481494903563,0.0574141493718114,0.03190207481384277,0.6090242266654968,0.210142046281642,0.6850000023841858
