Epoch,Training Loss,Training Gradient Norm,Training Time (s),Test Loss,Test Gradient Norm
1,37.740821838378906,12.319537908330155,0.20354795455932617,36.1844482421875,24.261285068261383
2,36.239139556884766,12.059598299922069,0.02715897560119629,34.7630729675293,23.75653619374905
3,34.80010223388672,11.806033403360939,0.02559804916381836,33.40010452270508,23.263914896312837
4,33.420894622802734,11.558615719939148,0.025967836380004883,32.09297180175781,22.782997331871
5,32.09885025024414,11.317125786999904,0.08547210693359375,30.839223861694336,22.31336628222143
6,30.831422805786133,11.081358304735177,0.024942874908447266,29.636550903320312,21.85464014171546
7,29.61622428894043,10.85112474136543,0.02556896209716797,28.482744216918945,21.406460436773763
8,28.450963973999023,10.626237385433742,0.026586055755615234,27.375703811645508,20.968479940369953
9,27.333473205566406,10.406530079524666,0.08507585525512695,26.313446044921875,20.540384408942977
10,26.26169204711914,10.191836563814338,0.025907039642333984,25.294069290161133,20.121864389447456
11,25.23365592956543,9.982002660773546,0.024650096893310547,24.315765380859375,19.71263452227047
12,24.247493743896484,9.776886201012923,0.02475905418395996,23.376808166503906,19.312421165753047
13,23.301427841186523,9.576343759376584,0.0262148380279541,22.47555160522461,18.92096342384088
14,22.393754959106445,9.380242724501755,0.02537083625793457,21.61043357849121,18.53801543572761
15,21.522863388061523,9.188461636708173,0.02417731285095215,20.779949188232422,18.163340200628486
16,20.687210083007812,9.000876679904723,0.02303791046142578,19.9826717376709,17.796718194486882
17,19.885313034057617,8.817374217595239,0.08536505699157715,19.21723175048828,17.437929256294655
18,19.115766525268555,8.637844463425468,0.02622199058532715,18.482328414916992,17.086771466386868
19,18.377235412597656,8.462183315232965,0.02345895767211914,17.776708602905273,16.74305228285465
20,17.668424606323242,8.290287714623604,0.02471303939819336,17.09917449951172,16.406573210277674
21,16.988109588623047,8.12206200852572,0.024189233779907227,16.448585510253906,16.07716354453992
22,16.33511734008789,7.957415623911979,0.07568192481994629,15.823845863342285,15.754646246384418
23,15.708328247070312,7.796255609098069,0.02378082275390625,15.223909378051758,15.438854127979129
24,15.10666275024414,7.638498396006058,0.023705244064331055,14.64777660369873,15.129623677013786
25,14.529095649719238,7.484059924685254,0.023493051528930664,14.094480514526367,14.826802094230793
26,13.974640846252441,7.332861491072712,0.07554888725280762,13.563105583190918,14.530241455147658
27,13.442362785339355,7.184825428949417,0.023686885833740234,13.052767753601074,14.239794680312528
