Epoch,Training Loss,Training Gradient Norm,Training Time (s),Test Loss,Test Gradient Norm
1,31.336627960205078,11.132815344170712,0.644357442855835,29.206436157226562,33.37778471087363
2,28.87480926513672,10.666209889968291,0.06599974632263184,26.97024917602539,31.85947791215134
3,26.624643325805664,10.226103656341621,0.051630496978759766,24.914148330688477,30.48291216615039
4,24.561796188354492,9.808091998265512,0.05120229721069336,23.02157974243164,29.20389546227499
5,22.667434692382812,9.409521731754113,0.12584590911865234,21.278518676757812,27.99926466595304
6,20.92601203918457,9.02863646731605,0.05145668983459473,19.6726016998291,26.856143127502147
7,19.324153900146484,8.664166886936545,0.051465749740600586,18.19272232055664,25.76682424865384
8,17.85004425048828,8.31511794190024,0.05160236358642578,16.828767776489258,24.72625686050445
9,16.493091583251953,7.980660882964084,0.05284404754638672,15.571503639221191,23.7308417942018
10,15.24371337890625,7.660069009750428,0.042287588119506836,14.412461280822754,22.77775522318343
11,14.093189239501953,7.352690071873023,0.04234457015991211,13.343867301940918,21.864676794882367
12,13.033553123474121,7.057922125741085,0.106201171875,12.358577728271484,20.989569898419735
13,12.057519912719727,6.7752091715154235,0.04241371154785156,11.450026512145996,20.15062101315154
14,11.158407211303711,6.5040253750408406,0.04218649864196777,10.61217212677002,19.34615749445036
15,10.330083847045898,6.243876715078859,0.042491912841796875,9.839461326599121,18.57463217869047
16,9.566924095153809,5.994295286828251,0.10687661170959473,9.126777648925781,17.834592659665155
17,8.863754272460938,5.754834860147365,0.04241180419921875,8.469420433044434,17.124672468804025
18,8.215822219848633,5.525073578224057,0.04231119155883789,7.863051414489746,16.44357812594857
19,7.618753910064697,5.304606424777366,0.04234027862548828,7.30368709564209,15.790084165613191
20,7.068535327911377,5.093050317224028,0.10990691184997559,6.787650108337402,15.163028639976039
21,6.561460494995117,4.890036014395829,0.04257988929748535,6.311559677124023,14.561299927306386
22,6.094131946563721,4.695213385663007,0.04220390319824219,5.872297763824463,13.983845930502454
23,5.663414001464844,4.508247320122667,0.10604548454284668,5.466991901397705,13.42965913466914
24,5.266424179077148,4.32881599798524,0.042380332946777344,5.092998027801514,12.897779877082097
25,4.900508880615234,4.156613073066609,0.04205965995788574,4.7478766441345215,12.387292491787944
26,4.563223361968994,3.991343672551848,0.042276859283447266,4.42938232421875,11.897318491633955
27,4.252317428588867,3.8327277914987454,0.10635948181152344,4.135442733764648,11.427023436334881
28,3.9657175540924072,3.6804951892552307,0.04254555702209473,3.864149570465088,10.975604792244038
29,3.7015159130096436,3.5343871825627957,0.04223990440368652,3.613744020462036,10.54229340845823
30,3.4579551219940186,3.3941574669991574,0.04215836524963379,3.3826029300689697,10.126357621127685
31,3.233412981033325,3.259567570638714,0.10463833808898926,3.169231414794922,9.727093461863893
32,3.026400089263916,3.13039174210904,0.04213285446166992,2.9722514152526855,9.343829954186326
33,2.835541009902954,3.006410962136347,0.04208803176879883,2.790390968322754,8.9759184792892
34,2.659569025039673,2.887416707547413,0.04231715202331543,2.6224777698516846,8.622740992744951
35,2.497316837310791,2.773208046318152,0.10276103019714355,2.4674322605133057,8.283706013080845
36,2.3477108478546143,2.6635930332491746,0.04258418083190918,2.3242580890655518,7.958242918034566
37,2.209760904312134,2.5583877320601323,0.04249262809753418,2.1920366287231445,7.645808214248814
38,2.0825536251068115,2.4574154851456984,0.04244804382324219,2.0699193477630615,7.345879491051602
39,1.965247392654419,2.3605054513143044,0.04262852668762207,1.957126259803772,7.057953284725728
40,1.857068657875061,2.267496163071661,0.04185628890991211,1.852936029434204,6.781550209261469
41,1.7573024034500122,2.1782307472310083,0.04202699661254883,1.7566841840744019,6.516207360343443
42,1.665290355682373,2.0925593258945216,0.04202556610107422,1.6677584648132324,6.261481548679631
43,1.5804263353347778,2.0103382379791075,0.10544085502624512,1.5855927467346191,6.016948352552702
44,1.502151370048523,1.9314292398245996,0.04214072227478027,1.5096665620803833,5.78219914203754
45,1.4299505949020386,1.8557004295778603,0.041989803314208984,1.4394984245300293,5.556843057747408
46,1.3633488416671753,1.7830238815756767,0.04187512397766113,1.374645471572876,5.340503567494844
47,1.30190908908844,1.7132785748508024,0.04203367233276367,1.314698338508606,5.132821771199172
48,1.2452279329299927,1.6463467580063158,0.10302853584289551,1.2592803239822388,4.933449870972012
49,1.1929341554641724,1.5821169747012978,0.0420992374420166,1.2080425024032593,4.742057606068311
50,1.144684910774231,1.520480550649559,0.04209780693054199,1.1606643199920654,4.558323850396239
51,1.1001644134521484,1.461334304396839,0.0421140193939209,1.116849660873413,4.381944147318682
52,1.05908203125,1.4045790817735622,0.10322141647338867,1.0763250589370728,4.212624505736174
53,1.0211694240570068,1.3501195820112606,0.045563459396362305,1.0388386249542236,4.0500832777074
54,0.9861797094345093,1.2978640784389925,0.04223275184631348,1.0041577816009521,3.8940484711786194
55,0.9538847208023071,1.2477249920551552,0.04181790351867676,0.9720677137374878,3.7442612931248505
56,0.9240742921829224,1.199617416541112,0.04308795928955078,0.9423707723617554,3.6004715968941965
57,0.8965554237365723,1.153461382028924,0.04244542121887207,0.9148841500282288,3.4624408405587785
58,0.8711494207382202,1.109178431613332,0.04245424270629883,0.8894391059875488,3.32993861887189
59,0.8476915955543518,1.066694426341452,0.10603785514831543,0.865880012512207,3.202742771909251
60,0.826030433177948,1.0259368937370577,0.042095184326171875,0.8440638184547424,3.0806417920713782
61,0.8060262799263,0.9868380422972177,0.04215860366821289,0.8238574266433716,2.963433200478586
62,0.7875502109527588,0.9493312604620112,0.0424504280090332,0.8051390647888184,2.8509204237737538
63,0.7704834938049316,0.9133534683903547,0.1037893295288086,0.7877960801124573,2.7429170759095904
64,0.7547171115875244,0.8788447019156641,0.0422823429107666,0.7717239856719971,2.6392449877637043
65,0.740149736404419,0.8457457486803766,0.04252338409423828,0.7568265199661255,2.5397284909605644
66,0.7266883254051208,0.8140005122840559,0.042118072509765625,0.7430153489112854,2.4442023943920033
67,0.7142472267150879,0.7835554544989477,0.10183525085449219,0.7302082777023315,2.35250783693002
68,0.7027474045753479,0.7543589526371067,0.042404890060424805,0.7183294892311096,2.264491240875195
69,0.6921156048774719,0.7263606802944717,0.04221677780151367,0.7073095440864563,2.1800048187602266
70,0.6822850108146667,0.6995137813767575,0.10660839080810547,0.6970837712287903,2.0989091905328956
71,0.6731935739517212,0.673772391222945,0.042233943939208984,0.6875926852226257,2.0210693450666017
72,0.6647841930389404,0.6490926203469861,0.04263758659362793,0.6787814497947693,1.9463548308019099
73,0.6570042371749878,0.6254323924426891,0.04256725311279297,0.6705989837646484,1.874640813761235
74,0.6498050093650818,0.6027507035152677,0.10626006126403809,0.662998616695404,1.805807238394543
75,0.6431418061256409,0.581009251276051,0.04244661331176758,0.6559370756149292,1.7397400543027075
76,0.6369734406471252,0.5601706118546622,0.04247450828552246,0.64937424659729,1.676328916784605
77,0.6312617063522339,0.5401986459468321,0.04212307929992676,0.6432730555534363,1.615466728187278
78,0.6259714365005493,0.5210587177548784,0.10482478141784668,0.6375995874404907,1.5570521126716035
79,0.6210704445838928,0.5027182263139963,0.042275190353393555,0.6323222517967224,1.5009887485717204
80,0.6165288686752319,0.485145511766725,0.04254508018493652,0.6274116635322571,1.4471818828513048
81,0.6123190522193909,0.4683090044937896,0.04219818115234375,0.622840940952301,1.3955402728663346
82,0.6084155440330505,0.45217968459337904,0.10270524024963379,0.6185852885246277,1.3459784274459068
83,0.6047950387001038,0.43672967476747543,0.04225897789001465,0.6146217584609985,1.2984139741789258
84,0.6014360785484314,0.42193199915864,0.0425565242767334,0.6109287738800049,1.2527670905863175
85,0.598318338394165,0.40775966865169094,0.04282736778259277,0.6074868440628052,1.2089599424461448
86,0.5954239368438721,0.39418842441176377,0.04298877716064453,0.6042779088020325,1.1669210080152406
87,0.5927355885505676,0.3811940181042373,0.04209566116333008,0.6012846827507019,1.1265784258617457
88,0.5902376174926758,0.36875238014888273,0.041956424713134766,0.5984919667243958,1.087863470199613
89,0.58791583776474,0.3568419137559641,0.042325735092163086,0.5958853363990784,1.0507126802588824
90,0.585756778717041,0.34544126277950826,0.12270402908325195,0.5934513807296753,1.0150642263194234
91,0.5837482810020447,0.3345297387211893,0.04204988479614258,0.5911778211593628,0.980857069620954
92,0.5818789005279541,0.3240870564687449,0.041924238204956055,0.5890531539916992,0.948033423205608
93,0.5801382064819336,0.3140942948501708,0.04192042350769043,0.5870669484138489,0.9165383360457381
94,0.5785165429115295,0.30453292634044987,0.04223465919494629,0.5852091908454895,0.8863182267078459
95,0.5770050287246704,0.2953850981952803,0.10318470001220703,0.5834710001945496,0.8573213296761316
96,0.5755953192710876,0.2866332179034781,0.04217076301574707,0.5818440318107605,0.8294987625378476
97,0.5742800235748291,0.2782619818703579,0.042356014251708984,0.580320417881012,0.8028051714643136
98,0.5730520486831665,0.2702546816948365,0.04222869873046875,0.5788929462432861,0.7771935240439979
99,0.5719048976898193,0.2625963440897478,0.10343265533447266,0.5775550007820129,0.7526208177917397
100,0.5708326697349548,0.2552719400584498,0.0423893928527832,0.5763005018234253,0.7290455313824128
101,0.5698297619819641,0.24826810460536738,0.04218649864196777,0.5751235485076904,0.7064281718297113
