Epoch,Training Loss,Training Gradient Norm,Training Time (s),Test Loss,Test Gradient Norm
1,19.4664378049897,8.929673283857387,0.0843648910522461,7.962537982247093,38.2127712110078
2,4.1579472378986635,3.92697884794031,0.04930400848388672,2.01615233854814,16.903397338741364
3,1.2429735471562642,1.737857831001195,0.04833507537841797,0.8440248532728716,7.682288866550095
4,0.6815340802436922,0.8764394072008859,0.04367494583129883,0.6034157980572094,3.649984819457369
5,0.5701121978643464,0.5426066927102524,0.0436398983001709,0.5505771962079135,2.0406160693975144
6,0.5480856095872274,0.4529253183128933,0.04462695121765137,0.5374982980164614,1.2572027889652118
7,0.5419493702853598,0.44070981681465216,0.04256582260131836,0.5343927903608843,1.6161848589563192
8,0.5434654427737724,0.4720809216221573,0.047460079193115234,0.5332864089445635,1.4073988417666126
9,0.5422328303499919,0.43548423047033746,0.04118013381958008,0.5331101444634524,1.1062164753711348
10,0.5383768357881685,0.4266968325535526,0.04097628593444824,0.5330988466739655,1.0609845348564997
11,0.5388906525402535,0.4677804974046969,0.03877902030944824,0.5338495725935156,1.3476784080194852
12,0.5391654801077959,0.4462135738466233,0.037780046463012695,0.5338478332216089,1.1734138763706918
13,0.5404623136287783,0.41932158757492854,0.03650689125061035,0.533744833686135,1.1062585035228052
14,0.540099008054268,0.476712699840265,0.03758120536804199,0.5339554792100732,1.7622386456631765
15,0.5407655478977575,0.470148524994461,0.039865970611572266,0.5344857248392972,1.1992011539430032
16,0.5388182910477243,0.42434636348403787,0.037596940994262695,0.5347725938666951,1.0243851617027537
17,0.5396140944666978,0.44656326841702537,0.03668403625488281,0.5344310646707361,1.2094741385386014
18,0.5409221351146698,0.44540970645022004,0.045352935791015625,0.5344937145709991,1.3938224137845443
19,0.5383756545985617,0.4497904151282652,0.04409193992614746,0.5340292643417012,1.2836876814424387
20,0.541312814485736,0.46110315848608596,0.03615593910217285,0.5341936973008242,1.5230465742051615
21,0.5392171166292051,0.4607989581531064,0.048509836196899414,0.5341444367712195,1.1647636916236055
22,0.5389455389685747,0.4559037465636847,0.04134178161621094,0.5348069071769714,1.0778687031653034
23,0.538563130105414,0.45454846072336635,0.03637981414794922,0.5350744561715559,1.2401203357542054
24,0.5387857788946571,0.4674671154286286,0.035216331481933594,0.5349188284440474,1.2425064236386676
25,0.5389079066311441,0.44553144437624925,0.03579306602478027,0.5346895375035026,1.3108251670568316
26,0.5377412256671161,0.3915609302242336,0.03448009490966797,0.535290308974006,1.2772665532759295
27,0.5386070689050163,0.4343579187107628,0.034689903259277344,0.5350575555454601,1.1067610037977624
28,0.5408145022101518,0.4738483556014777,0.0355677604675293,0.5348292155699297,1.1870337094420955
29,0.5377275115106164,0.4440649488844066,0.03535103797912598,0.53453528881073,1.0045595317618778
30,0.5406651744028417,0.45595269495199797,0.03448605537414551,0.5344709428873929,1.0232198146009346
31,0.5396471321582794,0.43448142343882673,0.03455090522766113,0.5345691442489624,1.1879879845023138
32,0.5401255888182942,0.42613469765573525,0.034380197525024414,0.5352726958014749,1.376928781803464
33,0.5403965886046247,0.4611721374624809,0.034921884536743164,0.5348388796502893,1.316689552215767
34,0.539603367811296,0.4219250428016441,0.03492593765258789,0.5348083702000704,1.2337011787998184
35,0.5389947142542862,0.42671269938669343,0.03516387939453125,0.5345853160728108,1.0944938078389592
36,0.539497229384213,0.43907660191460995,0.03493309020996094,0.5344784259796143,1.1818319287766044
37,0.5382269773541427,0.43940789604084535,0.03531217575073242,0.5341249243779616,1.1984962289998409
38,0.5404971358252735,0.4564113594962551,0.03490495681762695,0.5343787615949457,1.0983959718093603
39,0.5387427254420954,0.4531540243104591,0.0351557731628418,0.5344858846881173,1.2810458284421153
40,0.5401618938620497,0.4887425250616889,0.036116838455200195,0.5342435078187422,1.1055453377978524
41,0.5370723772339705,0.42560222768990336,0.03549313545227051,0.534803184595975,1.1894460408097132
42,0.5405996463647703,0.45600840441245716,0.03541111946105957,0.5351141040975397,0.9434234199697332
43,0.5405782257638326,0.4589562740853156,0.03501105308532715,0.5347031896764581,1.2512700994176713
44,0.5392178711367817,0.423478764519405,0.03499412536621094,0.5343707556074316,1.2864844651887006
45,0.5409758527104448,0.46786546093015297,0.03549909591674805,0.5347192775119435,1.2658478483540743
46,0.5396008142610875,0.43623610909083416,0.03572392463684082,0.5343822918154977,1.2461872092982105
47,0.5408259223147136,0.4723017533898008,0.034559011459350586,0.5342549221082167,1.4799018502807648
48,0.5392048627865024,0.4249192304213699,0.033765316009521484,0.5346980772235177,1.143873993340796
49,0.5399194774104328,0.48481142665993565,0.03480792045593262,0.5351119908419523,1.4474030568611023
50,0.539781209899158,0.45093882021994713,0.03386282920837402,0.5347621982747858,1.1912098633842658
51,0.5377830732159499,0.4845799656684793,0.03327608108520508,0.5354620651765303,1.0671203054849074
52,0.5401096576597633,0.45115584479321974,0.03354907035827637,0.5349549000913446,1.2097641241805677
53,0.5398333835892561,0.4615839868174061,0.03537416458129883,0.5344423353672028,1.2591320610664238
54,0.5379453141514848,0.42445750381471714,0.0336146354675293,0.5347918217832391,1.0811571408330107
55,0.5400186718963995,0.454625416644377,0.033370018005371094,0.534779125993902,1.2717725496470833
56,0.5394385682373513,0.46178083921294966,0.03444719314575195,0.5340622798963026,1.4297030981506234
57,0.5385352547575788,0.4303171783348703,0.03412604331970215,0.5341889912431891,1.4026186645345462
58,0.5393911142174791,0.45800007345260196,0.03310203552246094,0.5349593189629641,1.1830554446603676
59,0.5384734200268257,0.46150092693494044,0.03308701515197754,0.5338837152177637,1.3275998375233755
60,0.5390135420531761,0.46129419689732004,0.03387808799743652,0.5340359536084262,1.3419933129699402
61,0.5376172545479565,0.45321633865191935,0.034105777740478516,0.533684719692577,1.1061818828424668
62,0.5399069669770031,0.46303873486421926,0.03391909599304199,0.5342665693976663,1.3277320270485096
63,0.5395305280278369,0.4447531422054805,0.033506155014038086,0.5344355458563025,1.202779891758797
64,0.5382589334394874,0.44267637061257237,0.03391313552856445,0.5347111414779316,1.1707199241649118
65,0.5401029157929305,0.46353633442417347,0.03364896774291992,0.5344848009673032,1.0451602100508048
66,0.5403506225202142,0.44177609510964255,0.03375101089477539,0.5344204360788519,0.9992853456701315
67,0.5414490227292224,0.43813475694765025,0.033410072326660156,0.5346602228554812,1.3191854697173016
68,0.5389411209560022,0.4788854217533146,0.033798933029174805,0.5340063951232217,1.103665550760075
69,0.5386717210455638,0.45342967128011397,0.03361010551452637,0.5339965251359072,1.0249123683977297
70,0.5398262339394267,0.4667440492429787,0.03346586227416992,0.5344806665723975,1.1365220240165381
71,0.5380374680205089,0.4396819127360276,0.03315305709838867,0.5346202823248777,1.2855181235649202
72,0.5395898637248249,0.47232619538980736,0.033090829849243164,0.5344662503762678,1.1098212274858246
73,0.5394656818087508,0.4458960281815745,0.032527923583984375,0.5343867188150232,1.300786613726232
74,0.5416365876430418,0.4722624813656378,0.03287911415100098,0.5341714864427393,1.2089502146031839
75,0.5393374038905632,0.425523354703842,0.03415393829345703,0.5342026596719568,1.2156219812804876
76,0.5380711504598943,0.48289094845953795,0.03396201133728027,0.5350698205557737,1.209857179875935
77,0.5391395179236808,0.44726747312366427,0.034024953842163086,0.53471440076828,1.1730549380611814
78,0.5374040349227626,0.44903678810675074,0.03396105766296387,0.5352489027110013,1.003214419357886
79,0.5391525008329531,0.45200382472014317,0.03384590148925781,0.5349727002057162,1.1402078898294186
80,0.5390353958781172,0.45621630239826805,0.033914804458618164,0.5352340367707339,1.001824128947449
81,0.5406154881163341,0.42356945391189493,0.033535003662109375,0.5345375077290968,1.310867713217585
82,0.5393056375224415,0.48384698924343705,0.03336191177368164,0.5351048084822568,0.9860841349376744
83,0.539657909695695,0.4383150879810167,0.032557010650634766,0.5344386913559653,1.266853063454599
84,0.5386609842137593,0.46000757080592264,0.03277897834777832,0.5350808528336611,1.0716271910321582
85,0.5423929778541007,0.4316050404428223,0.03304791450500488,0.5346688411452554,1.0489963304700518
86,0.5380594752183775,0.45367279398283256,0.03328275680541992,0.5346315232190219,1.1036639607849656
87,0.5381825101084825,0.47572894216596406,0.03276205062866211,0.5344645570624958,1.2572711343868106
88,0.5408458564339614,0.472033395475193,0.03274798393249512,0.5340148562734778,1.5676229438617104
89,0.5394454954600916,0.44416233978702613,0.033468008041381836,0.5340672866864637,1.28658330675929
90,0.539074817808663,0.448641734080552,0.0340120792388916,0.5345590656453912,1.0941174423696198
91,0.5393801411477531,0.45578994857517235,0.033599138259887695,0.5343776345252991,0.9631169462328675
92,0.5397191382035976,0.4550711082823277,0.033241987228393555,0.5348948782140558,1.2651507175412657
93,0.5401481397268248,0.4283212953775822,0.03298497200012207,0.5346602120182731,1.3649599024505963
94,0.5393297730422602,0.4277677236939407,0.03332090377807617,0.5343922051516447,1.1893851953272965
95,0.5374786185055245,0.42640204210515015,0.03290605545043945,0.5346263918009672,1.0581035660932208
96,0.5392861511649155,0.4629623549018025,0.03241610527038574,0.5345637717030265,1.0944546035194918
97,0.5414807120474373,0.4510224932157075,0.03466796875,0.5343686044216156,1.4298513995347857
98,0.5389463661647425,0.46209188260788236,0.03334784507751465,0.5344917963851582,1.142451719646808
99,0.5381169806166393,0.4539709119564516,0.0329899787902832,0.5342711210250854,1.109599305824755
100,0.5375844320146049,0.4642441884560267,0.0330810546875,0.534084062684666,1.1150548647957068
101,0.5397960405524184,0.4229326578073486,0.033580780029296875,0.5337811383334073,1.5419563500498072
102,0.5389895373728217,0.4268912081603411,0.033184051513671875,0.5344770821658048,1.1653242428567199
