Epoch,Training Loss,Training Gradient Norm,Training Time (s),Test Loss,Test Gradient Norm,Test Accuracy
1,0.6954801678657532,0.15663215779885295,0.10570502281188965,0.6818602681159973,0.2659668240026813,0.5799999833106995
2,0.6831251382827759,0.13867350873233156,0.008510828018188477,0.6737208366394043,0.24902634679603122,0.6299999952316284
3,0.6739090085029602,0.12660448950924805,0.009824037551879883,0.6679935455322266,0.2371005326604397,0.6349999904632568
4,0.6665765643119812,0.1186181040058872,0.006690263748168945,0.6638123393058777,0.22866153026625752,0.6349999904632568
5,0.6603842973709106,0.11335063285353648,0.0068359375,0.6606397032737732,0.22263042601794264,0.6349999904632568
6,0.6548922657966614,0.10983778063342886,0.006582975387573242,0.6581382751464844,0.21826369485352934,0.6349999904632568
7,0.6498396396636963,0.10743246353988486,0.0066318511962890625,0.6560927033424377,0.21505467972600836,0.6349999904632568
8,0.6450710892677307,0.10571648189073796,0.00668787956237793,0.6543633937835693,0.2126588550386554,0.6349999904632568
9,0.6404939293861389,0.10442633310226353,0.005773067474365234,0.6528584361076355,0.21084091056849064,0.6349999904632568
10,0.6360524892807007,0.1033986232196117,0.012559890747070312,0.6515159010887146,0.20943857972814084,0.6349999904632568
11,0.6317130327224731,0.10253289013179662,0.009986162185668945,0.6502933502197266,0.20833899658835273,0.6349999904632568
12,0.6274549961090088,0.10176780653833209,0.013217926025390625,0.6491615772247314,0.20746225419830389,0.6349999904632568
13,0.6232659220695496,0.10106597425878341,0.011672019958496094,0.6480996012687683,0.2067514129906401,0.6349999904632568
14,0.619137704372406,0.1004046214162684,0.01005864143371582,0.647092342376709,0.20616508335458175,0.6349999904632568
15,0.6150654554367065,0.09976992071372083,0.007447719573974609,0.6461288332939148,0.20567301967412346,0.6349999904632568
16,0.6110458970069885,0.09915345853122866,0.0070111751556396484,0.6452010869979858,0.20525282621862057,0.6349999904632568
17,0.6070765852928162,0.09855012037722483,0.00765681266784668,0.6443029046058655,0.20488777959875645,0.6349999904632568
18,0.6031560301780701,0.09795680478656164,0.0066869258880615234,0.6434298157691956,0.2045652704182585,0.6349999904632568
19,0.5992829203605652,0.09737160304225337,0.006298065185546875,0.6425781846046448,0.2042757315289879,0.6349999904632568
20,0.5954561829566956,0.09679335077949322,0.010331869125366211,0.6417454481124878,0.20401187077074426,0.6399999856948853
21,0.5916749835014343,0.09622135772921891,0.012090206146240234,0.6409294605255127,0.20376816501369227,0.6399999856948853
22,0.5879384875297546,0.09565518039750943,0.008002996444702148,0.6401285529136658,0.20354028460935417,0.6399999856948853
23,0.5842459201812744,0.0950945363316884,0.010522127151489258,0.6393415331840515,0.2033249779766513,0.6399999856948853
24,0.5805966854095459,0.09453925253628197,0.0077440738677978516,0.6385672092437744,0.2031196753851434,0.6399999856948853
25,0.5769900679588318,0.09398922430848229,0.009296178817749023,0.6378048062324524,0.20292242012729014,0.6449999809265137
26,0.5734254121780396,0.09344435943965018,0.007839202880859375,0.6370538473129272,0.20273173056447566,0.6449999809265137
27,0.5699020624160767,0.09290461589697309,0.007814168930053711,0.6363136172294617,0.20254636174641483,0.6499999761581421
28,0.5664194226264954,0.09236991524870254,0.007585048675537109,0.6355838179588318,0.20236545074363746,0.6499999761581421
29,0.5629768967628479,0.09184023670011711,0.008183956146240234,0.6348640322685242,0.2021882757811375,0.6499999761581421
30,0.559573769569397,0.09131554843444958,0.008873939514160156,0.6341537237167358,0.20201427589947019,0.6499999761581421
31,0.5562095642089844,0.09079580616659866,0.016200780868530273,0.6334528923034668,0.20184305213621742,0.6449999809265137
32,0.5528837442398071,0.09028096748188026,0.010525941848754883,0.6327611804008484,0.20167430074917878,0.6449999809265137
33,0.5495955348014832,0.08977100612629207,0.008580207824707031,0.6320784091949463,0.20150769331906757,0.6449999809265137
