Epoch,Training Loss,Training Gradient Norm,Training Time (s),Test Loss,Test Gradient Norm
1,0.09792031081659454,1.1341141353062978,0.04958009719848633,0.03975624404847622,10.774198221804525
2,0.039541564881801605,0.29237621968993954,0.02363300323486328,0.038582440465688705,1.1565341250244119
3,0.0396701954305172,0.2684894500243758,0.01943182945251465,0.04125865548849106,16.100992343443366
4,0.04044954691614423,0.3381187063384631,0.015391826629638672,0.04120594076812267,11.03196202842489
5,0.0384966896048614,0.2657007173673506,0.01901698112487793,0.03639363683760166,2.4229481080769966
6,0.03745355776378086,0.24272820158619252,0.0180051326751709,0.03570865839719772,4.442685628260857
7,0.03579685597547463,0.24371044382612173,0.016848087310791016,0.03684739023447037,7.908753668940013
8,0.039635466411709785,0.2946025002729539,0.0178530216217041,0.03805587626993656,16.760260791800707
9,0.03685882341648851,0.23991560719566193,0.05400395393371582,0.035301726311445236,7.407601951708067
10,0.03517591527530125,0.2015736807438718,0.04317283630371094,0.033887313678860664,5.325190815208778
11,0.037935971681560786,0.23780238205813983,0.02908182144165039,0.033604349941015244,8.354330159144832
12,0.03599731570908001,0.22356515369073104,0.018489837646484375,0.033095644786953926,0.9971812241862645
13,0.035274225154093335,0.22155786295415925,0.02103900909423828,0.03391171619296074,2.9570018373671383
14,0.033436650942478864,0.20669662649291493,0.01784825325012207,0.03271741047501564,0.5219641171940232
15,0.03557725144284112,0.31664154132091393,0.017374038696289062,0.03278667666018009,8.742626298349425
16,0.03494109106915338,0.2529286449812817,0.020826101303100586,0.03188675455749035,2.4118072196873714
17,0.03313731162675789,0.20238593625454487,0.05375075340270996,0.03183532878756523,5.0993335434382185
18,0.032953551571284025,0.18222555755029682,0.020750045776367188,0.03132196236401796,1.2920110341061468
19,0.032977483102253506,0.22554792383777042,0.0363459587097168,0.031310019083321095,11.745729114210661
20,0.03348355367779732,0.22452441590084254,0.03694725036621094,0.031051469035446644,3.305022882826383
21,0.035045672740255086,0.23762971547239076,0.02027273178100586,0.03087027557194233,3.4476428898309113
22,0.0338251388498715,0.25752335823607875,0.016932249069213867,0.03356862999498844,14.82681860761939
23,0.032400050067475865,0.2467146674854424,0.016156911849975586,0.03085542470216751,9.859570068104215
24,0.03119291870721749,0.15858445171540345,0.017477989196777344,0.029974414967000484,1.7955781205788561
25,0.03247058338352612,0.2557159942951452,0.016631126403808594,0.032965030521154404,18.559247256297148
26,0.03280613145657948,0.2786076639790337,0.019838809967041016,0.03379166126251221,14.988015605745272
27,0.032025571912527084,0.30270296909220457,0.017802000045776367,0.029301639646291733,1.9487888366183017
28,0.032060513006789346,0.1522370709161331,0.017595767974853516,0.030041870661079884,3.387962503102208
29,0.03170344552823475,0.18440480213485375,0.01853203773498535,0.02938559465110302,2.547990286646492
30,0.03071852321071284,0.23497496953075228,0.08650708198547363,0.02911479491740465,8.958480114757556
31,0.03131434933415481,0.16074540069777488,0.01959395408630371,0.02908695489168167,0.46531649821534327
32,0.031243576002972468,0.21073076160614096,0.01813793182373047,0.02863801922649145,1.7065492726089162
33,0.029897545597382953,0.19357256004336776,0.01813364028930664,0.02852129563689232,0.24912528121365374
34,0.030349780140178546,0.23920009754914795,0.01729583740234375,0.028937380760908127,9.850468606710557
35,0.032776657225830216,0.19046118691818226,0.017410755157470703,0.032820867374539375,9.86146530473997
36,0.03195675356047494,0.2886717701919398,0.017390012741088867,0.03149451594799757,15.432396344626197
37,0.030797346628137996,0.18744591406277217,0.01855301856994629,0.028462142683565617,5.741118853065542
38,0.031076359961714064,0.1874758454227037,0.018993139266967773,0.028011886402964592,4.834395934352928
39,0.029498993552156856,0.16697062101427645,0.01668381690979004,0.029055439867079258,9.00981348461033
40,0.029203721987349645,0.14952510802097013,0.017667770385742188,0.02790478803217411,0.674547745484644
41,0.028242546133697033,0.14607248112254909,0.018418073654174805,0.02795917633920908,3.119051905007833
42,0.029977668076753616,0.1701908112039817,0.016781091690063477,0.027753359638154507,4.635111743104819
43,0.029446054516094073,0.18740463732030496,0.017642974853515625,0.02972163911908865,12.092290795433927
44,0.03005566660846983,0.16774237918070087,0.017869234085083008,0.027660494670271873,4.416812609777958
45,0.029933562502264977,0.13552652247802746,0.016776084899902344,0.027659159153699875,1.8478181275989365
46,0.02953153076980795,0.21016090144188015,0.016035079956054688,0.02756576519459486,4.571766445859804
47,0.029684802251202718,0.24050892670752844,0.016083955764770508,0.02765982784330845,4.184434500522034
48,0.029373410823089734,0.1625456040492017,0.016243934631347656,0.02735857479274273,2.647104088667282
49,0.029791156628302166,0.13293406467551228,0.015564680099487305,0.027531391941010952,2.716010008482253
50,0.029210538204227175,0.17589236819976398,0.017258882522583008,0.027523696422576904,3.1836078089850117
51,0.02966997745845999,0.13794571004633377,0.016378164291381836,0.027668374590575695,2.3726635913098617
52,0.028548679979784147,0.15126823868644776,0.014935016632080078,0.02726896945387125,2.7233023559673963
53,0.028623483808977262,0.15026772342107805,0.014696121215820312,0.028106304816901684,5.351466374041733
54,0.02943338214286736,0.16927512792637703,0.014876842498779297,0.027120002545416355,0.287244899280378
55,0.028748508276683942,0.17312210900681363,0.014938831329345703,0.027068020775914192,2.1323702693814965
56,0.029735150347862924,0.1605551217613547,0.014395952224731445,0.027056753635406494,0.2650634784516757
57,0.028565970648612295,0.112070263295867,0.01423192024230957,0.02715372946113348,2.95872145677849
58,0.02987593412399292,0.13988417966553937,0.013976097106933594,0.026985411532223225,1.1518692179261913
59,0.029650809509413584,0.12869812476858664,0.014139890670776367,0.02813995536416769,7.880888814717781
60,0.029041276978594915,0.1348306049894334,0.014812946319580078,0.027312266640365124,3.533026085076991
61,0.02975945227912494,0.18203191538557822,0.017100095748901367,0.029910837300121784,7.667617412280459
62,0.028484496687139784,0.2045053558184377,0.014698982238769531,0.0268531059846282,2.5909886756875244
63,0.0280644420002188,0.14928117342599684,0.015223026275634766,0.027972538024187088,9.571276828317885
64,0.030192819024835314,0.1670592317112867,0.0139007568359375,0.027268100529909134,6.623522526613854
65,0.028659638017416,0.2001162467181312,0.014960765838623047,0.02867919486016035,8.366359110155383
66,0.0283259887780462,0.19083939896230157,0.01384282112121582,0.02676615584641695,7.4855511558482375
67,0.028525524639657567,0.12584182397631657,0.013986825942993164,0.027897804975509644,4.08135451385916
68,0.028822986941252435,0.1996662718284453,0.014040946960449219,0.027068952098488808,12.895313873046337
69,0.028912563675216267,0.11089536569117477,0.014604806900024414,0.026684120297431946,4.291772195547744
70,0.029598521334784373,0.19865922102560218,0.014868974685668945,0.028145428746938705,6.959975095680638
71,0.02772092287029539,0.15175790351581073,0.015396833419799805,0.02665608376264572,1.131071753935889
72,0.028842991750155176,0.18538795038880154,0.0146942138671875,0.027170417830348015,10.062610913876831
73,0.02946306365941252,0.1626316005564847,0.01477503776550293,0.027722482569515705,5.9976017439155385
74,0.028628247923084667,0.20142987437673737,0.014397859573364258,0.02732508908957243,11.31896803665764
75,0.02783446466284139,0.198227408935205,0.015082120895385742,0.027510568499565125,5.393114336261722
76,0.02773634690259184,0.1512409779221953,0.014794111251831055,0.026742412708699703,5.4225956360300085
77,0.028204807745558873,0.13121616467202182,0.01456904411315918,0.02669698651880026,1.0079236014321389
78,0.028806376670088087,0.13521227376172495,0.01467275619506836,0.02682203147560358,5.164993786318095
79,0.029191020876169205,0.14181159627035106,0.01452183723449707,0.02658995147794485,5.854670823943547
80,0.02922468419585909,0.1289595792573238,0.015281200408935547,0.028097261674702168,5.272232379049321
81,0.02767234029514449,0.2178756060102714,0.014259815216064453,0.02734001073986292,9.836855658400406
82,0.028307362592646053,0.16933234853179502,0.014460086822509766,0.026505084708333015,7.962214472287749
83,0.02878098881670407,0.11849189036287992,0.014758110046386719,0.026533826254308224,0.7464067601962795
84,0.027643834107688496,0.19942635309834225,0.015060901641845703,0.028153833001852036,15.801505266334605
85,0.028103013655969074,0.20291092038027123,0.014139890670776367,0.02735261432826519,9.772904593322966
86,0.027517363162977353,0.143770285446891,0.014719963073730469,0.026779999025166035,2.98914885702506
87,0.027093956779156412,0.13610980038045517,0.014817237854003906,0.02647353056818247,3.0042278065178305
88,0.027906145368303572,0.19468455807019394,0.014197111129760742,0.026418814435601234,6.084917533702695
89,0.027248395340783254,0.16742740421017327,0.013909101486206055,0.026457672007381916,3.830807674646759
90,0.027887881600431035,0.17195423216395264,0.014894962310791016,0.027434219606220722,5.674382601846183
91,0.028410515881010463,0.17765545138352842,0.014566183090209961,0.02749162446707487,6.8617339154662265
92,0.027761110769850866,0.15999939953934628,0.015410184860229492,0.02691764198243618,9.745119236612014
93,0.02770546610866274,0.2250275273740446,0.01420903205871582,0.026941686868667603,7.938336256463521
94,0.029514226264187267,0.19388653856550014,0.014642000198364258,0.02971827983856201,10.154617586409834
95,0.031116561698062078,0.18349974822529208,0.014193058013916016,0.027905686758458614,8.971309920170807
96,0.028211809694767,0.1247623017368774,0.014207839965820312,0.02660095877945423,2.904648677846268
97,0.027807837086064473,0.12632117870656864,0.014019250869750977,0.02758945431560278,8.752195698907684
98,0.02797204123011657,0.14230819359639807,0.013736963272094727,0.027087394148111343,3.9265955197867255
99,0.029895625210234096,0.20544565875127738,0.013911008834838867,0.031511228531599045,12.378463582838243
100,0.029437827478562082,0.2599685354543954,0.015213966369628906,0.026204125955700874,3.4675791287565447
