Epoch,Training Loss,Training Gradient Norm,Training Time (s),Test Loss,Test Gradient Norm,Test Accuracy
1,0.6691017127037049,0.09315116813839609,0.052414894104003906,0.6465492248535156,0.19741510389746308,0.6050000190734863
2,0.5629634380340576,0.0819699773446519,0.023255109786987305,0.6301429867744446,0.19375964968113882,0.6299999952316284
3,0.48617298364639283,0.07597719522497302,0.020045995712280273,0.6183092594146729,0.19164914620020138,0.6600000262260437
4,0.4283542275428772,0.06681390409164045,0.018044233322143555,0.6095516085624695,0.18896169315926645,0.6800000071525574
5,0.3819893705844879,0.0579484126951926,0.01857304573059082,0.6035323143005371,0.1893645350320128,0.6650000214576721
6,0.34414676427841184,0.053195763316710845,0.019919157028198242,0.5985235571861267,0.1865503507577978,0.6899999976158142
7,0.313058477640152,0.048389003444237404,0.017138957977294922,0.595491886138916,0.1864397056471202,0.6899999976158142
8,0.2875725382566452,0.044360089305148294,0.017739057540893555,0.5937056541442871,0.18731834868382236,0.6899999976158142
9,0.26535785853862764,0.041459472936256896,0.01666712760925293,0.5920417904853821,0.1866802813249643,0.6800000071525574
10,0.24618555784225463,0.04378378208989253,0.034063100814819336,0.5907275676727295,0.18504030985591965,0.6549999713897705
11,0.22953246533870697,0.03625957262412413,0.02932882308959961,0.5912414789199829,0.18784202963933963,0.6700000166893005
12,0.2148140388727188,0.03422551550428497,0.027407169342041016,0.5915482044219971,0.18870109872467503,0.6700000166893005
13,0.20171888768672944,0.03269722746240287,0.02019190788269043,0.5923056602478027,0.1900884226588394,0.6700000166893005
14,0.19020717084407807,0.030949603724308754,0.022937774658203125,0.5929223895072937,0.19034062670472857,0.675000011920929
15,0.17990717470645903,0.02947901508391734,0.020884990692138672,0.5928028225898743,0.1881129946937087,0.6549999713897705
16,0.17034197866916656,0.03141494036353629,0.024868011474609375,0.59293133020401,0.1863436361054175,0.6549999713897705
17,0.1621047669649124,0.026709064611578213,0.02714824676513672,0.5948953032493591,0.18915459353174519,0.6499999761581421
18,0.15424633055925369,0.02588852975702653,0.022332191467285156,0.5957725048065186,0.18887451799947597,0.6549999713897705
19,0.14724902421236039,0.02544739818705555,0.018564939498901367,0.5966182947158813,0.18849791159342338,0.6650000214576721
20,0.140824291408062,0.023551564836807214,0.03435182571411133,0.5984715819358826,0.19015860763464493,0.6549999713897705
21,0.1349337500333786,0.022564925399458157,0.10352015495300293,0.6006880402565002,0.19240580189839665,0.6499999761581421
22,0.129359492957592,0.02328767839247306,0.06338810920715332,0.6035683155059814,0.19602833298675254,0.6600000262260437
23,0.12439592957496642,0.02091589928180296,0.05904984474182129,0.602914035320282,0.19166493307896607,0.6600000262260437
24,0.11978054285049439,0.020216313531153076,0.07441926002502441,0.6044161319732666,0.19188714877026464,0.6600000262260437
25,0.11548677742481232,0.01953730409102199,0.05694580078125,0.6065735816955566,0.19368852815476661,0.6650000214576721
26,0.1113331761956215,0.019433646481262157,0.06711602210998535,0.6088053584098816,0.1956432870627132,0.6549999713897705
27,0.10760203242301941,0.018693237424849636,0.0885000228881836,0.6101874709129333,0.19562668364491492,0.6650000214576721
28,0.10400908380746841,0.017710293905243243,0.048281192779541016,0.6105051636695862,0.1933215880576748,0.6600000262260437
29,0.10059697270393371,0.017356232900498713,0.05606412887573242,0.6117039322853088,0.19286727058710879,0.6600000262260437
30,0.09742708802223206,0.016801313236854083,0.03960299491882324,0.6132991909980774,0.19331334254137336,0.6600000262260437
31,0.09446775615215301,0.016243935663357398,0.06758618354797363,0.6156880855560303,0.1953857587825724,0.6650000214576721
32,0.09161395609378814,0.01632827067738543,0.03249716758728027,0.6158738136291504,0.19282882437594812,0.6499999761581421
33,0.08909574866294862,0.015428036529886571,0.03206181526184082,0.6179015040397644,0.19419659747879459,0.6549999713897705
34,0.08658905833959579,0.014968715656100948,0.03400301933288574,0.6195714473724365,0.1947345690715545,0.6600000262260437
35,0.08428122907876968,0.014538730933827558,0.02912116050720215,0.6213411092758179,0.19557700623691274,0.6600000262260437
36,0.08198269665241241,0.014200493884212963,0.028248071670532227,0.6230801939964294,0.19631544102881082,0.6650000214576721
37,0.07986264497041702,0.013847750059731124,0.02520585060119629,0.6245272159576416,0.1964479067032984,0.6650000214576721
38,0.0778402590751648,0.013567925646779024,0.036580801010131836,0.6254352331161499,0.1955096090358646,0.6499999761581421
39,0.07595794737339019,0.013483593446067811,0.05208396911621094,0.6264826059341431,0.1949026487337751,0.6449999809265137
40,0.07409380838274955,0.012974993691339394,0.02654099464416504,0.6282767653465271,0.195802368933594,0.6549999713897705
41,0.0723174087703228,0.012602276294055165,0.028090953826904297,0.6301989555358887,0.1969468607414575,0.6600000262260437
42,0.0706271217763424,0.012371773288999235,0.03501391410827637,0.6312687397003174,0.1964320874998906,0.6549999713897705
43,0.06903773695230483,0.012130040023296722,0.02269291877746582,0.6326216459274292,0.1964800981507801,0.6549999713897705
44,0.06752711042761803,0.011865936457365736,0.017995119094848633,0.6340833306312561,0.1967356601580961,0.6549999713897705
45,0.06603309631347656,0.011570659010104298,0.04962778091430664,0.6359342336654663,0.19776817493005983,0.6600000262260437
46,0.06464028030633927,0.011499919043904789,0.023846149444580078,0.6365731358528137,0.1965702359128004,0.6549999713897705
47,0.06331393241882324,0.011645316769329714,0.020449161529541016,0.6374606490135193,0.19581362431951807,0.6499999761581421
48,0.06198999553918839,0.010905698571124056,0.019482135772705078,0.6398019790649414,0.19783937200422536,0.6549999713897705
49,0.060758504420518875,0.010710654643911539,0.020380020141601562,0.6415719389915466,0.1987826533923996,0.6600000262260437
50,0.059554922729730606,0.010521274307048377,0.019826173782348633,0.6429784297943115,0.19904865176303368,0.6600000262260437
51,0.05845648765563965,0.010300129251126172,0.02251887321472168,0.6440744996070862,0.1987917559200119,0.6600000262260437
52,0.057292619049549104,0.010114734986553579,0.016728878021240234,0.6451625227928162,0.19856230498365093,0.6549999713897705
53,0.05623947083950043,0.009955916868791829,0.01628875732421875,0.6468619704246521,0.19942650719258012,0.6600000262260437
54,0.05522140443325043,0.009758818725205084,0.014960050582885742,0.6478846669197083,0.19908837858787243,0.6549999713897705
55,0.0542293681204319,0.009591539213759359,0.01439213752746582,0.6490957140922546,0.19912711019343185,0.6549999713897705
56,0.05323709964752197,0.009433861330010432,0.014313936233520508,0.6502666473388672,0.1991023081234562,0.6499999761581421
57,0.05233387097716331,0.009274397547557425,0.014388799667358398,0.6515612602233887,0.19932708381169764,0.6499999761581421
58,0.051435931026935576,0.009127611043722955,0.014393806457519531,0.6527141332626343,0.19932020110528076,0.6499999761581421
59,0.050536949187517166,0.009150005236385091,0.01534891128540039,0.6533034443855286,0.19836954524161274,0.6499999761581421
60,0.04975314810872078,0.008893464365653029,0.01833796501159668,0.6548269391059875,0.19902627055310526,0.6499999761581421
61,0.048934560418128964,0.008711432303205742,0.019525766372680664,0.656247615814209,0.19952912752102853,0.6499999761581421
62,0.04816651254892349,0.0085629817539809,0.030575275421142578,0.6575930118560791,0.1999255456836953,0.6499999761581421
63,0.04738938346505165,0.008431622047326925,0.020936965942382812,0.6588973999023438,0.20026797196448212,0.6499999761581421
